7123555, 3864.10, 321.30, 2565.41
7124555, 3864.09, 321.00, 2565.76
7125555, 3860.10, 321.20, 2566.10
7126555, 3864.09, 320.90, 2566.45
7127555, 3860.09, 321.20, 2566.79
7128555, 3860.09, 321.30, 2567.14
7129555, 3864.10, 321.00, 2567.48
7130555, 3864.09, 321.20, 2567.82
7131555, 3860.10, 320.90, 2568.17
7132555, 3864.10, 321.00, 2568.51
7133555, 3864.11, 321.10, 2568.86
7134555, 3860.09, 321.10, 2569.20
7135555, 3864.12, 321.10, 2569.55
7136555, 3860.12, 320.90, 2569.89
7137555, 3864.11, 321.00, 2570.23
7138555, 3860.10, 321.20, 2570.58
7139555, 3860.09, 321.00, 2570.92
7140555, 3864.12, 320.90, 2571.27
7141555, 3864.09, 321.00, 2571.61
7142555, 3864.10, 320.90, 2571.96
7143555, 3864.10, 321.20, 2572.30
7144555, 3860.10, 321.20, 2572.64
7145555, 3864.10, 320.80, 2572.99
7146555, 3860.09, 321.10, 2573.33
7147555, 3864.11, 321.10, 2573.68
7148555, 3860.09, 321.10, 2574.02
7149555, 3860.10, 321.10, 2574.36
7150555, 3864.11, 321.10, 2574.71
7151555, 3860.10, 321.00, 2575.05
7152555, 3860.10, 320.90, 2575.40
7153555, 3864.09, 320.90, 2575.74
7154555, 3860.10, 321.00, 2576.09
7155555, 3860.11, 321.00, 2576.43
7156555, 3860.09, 321.00, 2576.77
7157555, 3860.10, 321.10, 2577.12
7158555, 3860.13, 320.70, 2577.46
7159555, 3860.10, 321.00, 2577.81
7160555, 3860.10, 321.00, 2578.15
7161555, 3864.10, 320.90, 2578.50
7162555, 3860.10, 321.10, 2578.84
7163555, 3860.12, 321.00, 2579.18
7164555, 3864.09, 321.10, 2579.53
7165555, 3860.11, 321.10, 2579.87
7166555, 3860.10, 321.00, 2580.22
7167555, 3860.11, 321.10, 2580.56
7168555, 3864.08, 321.00, 2580.91
7169555, 3860.09, 321.10, 2581.25
7170555, 3860.11, 321.00, 2581.59
7171555, 3864.11, 320.90, 2581.94
7172555, 3860.10, 320.80, 2582.28
7173555, 3860.11, 320.80, 2582.63
7174555, 3864.07, 321.00, 2582.97
7175555, 3860.07, 321.00, 2583.32
7176555, 3860.11, 321.00, 2583.66
7177555, 3860.10, 320.90, 2584.00
7178555, 3860.10, 321.00, 2584.35
7179555, 3864.10, 320.90, 2584.69
7180555, 3860.10, 320.90, 2585.04
7181555, 3860.09, 320.90, 2585.38
7182555, 3856.09, 321.10, 2585.72
7183555, 3860.10, 320.80, 2586.07
7184555, 3860.09, 321.00, 2586.41
7185555, 3864.09, 320.70, 2586.76
7186555, 3860.09, 320.80, 2587.10
7187555, 3860.09, 321.10, 2587.45
7188555, 3860.11, 321.00, 2587.79
7189555, 3860.11, 321.00, 2588.13
7190555, 3860.09, 321.00, 2588.48
7191555, 3860.10, 320.90, 2588.82
7192555, 3860.11, 321.00, 2589.17
7193555, 3860.10, 320.90, 2589.51
7194555, 3860.11, 320.80, 2589.86
7195555, 3860.11, 320.80, 2590.20
7196555, 3860.09, 321.00, 2590.54
7197555, 3860.08, 320.90, 2590.89
7198555, 3864.08, 321.00, 2591.23
7199555, 3860.09, 320.90, 2591.58
7200555, 3856.08, 320.70, 2591.92
7201555, 3860.11, 320.90, 2592.27
7202555, 3864.08, 320.80, 2592.61
7203555, 3860.11, 320.90, 2592.95
7204555, 3860.09, 320.80, 2593.30
7205555, 3860.10, 321.10, 2593.64
7206555, 3860.10, 320.90, 2593.99
7207555, 3860.11, 321.00, 2594.33
7208555, 3864.09, 320.90, 2594.67
7209555, 3860.09, 321.00, 2595.02
7210555, 3860.09, 321.00, 2595.36
7211555, 3860.10, 321.00, 2595.71
7212555, 3864.09, 321.20, 2596.05
7213555, 3860.09, 320.90, 2596.40
7214555, 3860.08, 320.80, 2596.74
7215555, 3860.11, 320.90, 2597.08
7216555, 3860.10, 320.90, 2597.43
7217555, 3860.09, 320.90, 2597.77
7218555, 3860.09, 320.90, 2598.12
7219555, 3860.09, 321.10, 2598.46
7220555, 3860.08, 321.00, 2598.81
7221555, 3860.09, 320.90, 2599.15
7222555, 3856.08, 320.80, 2599.49
7223555, 3860.11, 320.90, 2599.84
7224555, 3860.09, 321.00, 2600.18
7225555, 3860.09, 321.00, 2600.53
7226555, 3860.09, 321.10, 2600.87
7227555, 3860.07, 321.00, 2601.22
7228555, 3856.07, 321.10, 2601.56
7229555, 3856.09, 320.90, 2601.90
7230555, 3860.07, 320.90, 2602.25
7231555, 3860.10, 320.90, 2602.59
7232555, 3856.10, 321.00, 2602.94
7233555, 3860.09, 320.90, 2603.28
7234555, 3860.09, 320.80, 2603.63
7235555, 3860.08, 321.00, 2603.97
7236555, 3856.09, 321.00, 2604.31
7237555, 3856.08, 321.00, 2604.66
7238555, 3860.11, 320.90, 2605.00
7239555, 3860.09, 320.90, 2605.35
7240555, 3860.10, 321.00, 2605.69
7241555, 3856.10, 320.90, 2606.03
7242555, 3860.08, 320.70, 2606.38
7243555, 3860.08, 321.00, 2606.72
7244555, 3860.09, 320.80, 2607.07
7245555, 3860.08, 320.90, 2607.41
7246555, 3856.08, 321.00, 2607.76
7247555, 3860.09, 320.70, 2608.10
7248555, 3860.08, 321.00, 2608.44
7249555, 3856.09, 321.00, 2608.79
7250555, 3860.11, 320.90, 2609.13
7251555, 3860.07, 320.90, 2609.48
7252555, 3860.10, 320.80, 2609.82
7253555, 3856.09, 320.90, 2610.17
7254555, 3860.09, 320.70, 2610.51
7255555, 3856.08, 320.80, 2610.85
7256555, 3856.08, 321.00, 2611.20
7257555, 3860.10, 320.80, 2611.54
7258555, 3860.08, 320.80, 2611.89
7259555, 3856.10, 321.00, 2612.23
7260555, 3860.11, 320.80, 2612.58
7261555, 3860.09, 320.80, 2612.92
7262555, 3856.10, 320.80, 2613.26
7263555, 3860.10, 320.80, 2613.61
7264555, 3860.10, 320.90, 2613.95
7265555, 3860.08, 320.80, 2614.30
7266555, 3860.08, 321.10, 2614.64
7267555, 3860.09, 320.80, 2614.98
7268555, 3860.09, 320.70, 2615.33
7269555, 3856.10, 321.00, 2615.67
7270555, 3856.10, 320.90, 2616.02
7271555, 3860.09, 320.80, 2616.36
7272555, 3856.11, 320.70, 2616.71
7273555, 3856.10, 320.70, 2617.05
7274555, 3860.09, 320.80, 2617.39
7275555, 3860.08, 320.80, 2617.74
7276555, 3856.09, 320.90, 2618.08
7277555, 3856.07, 320.80, 2618.43
7278555, 3860.09, 320.80, 2618.77
7279555, 3856.07, 320.90, 2619.12
7280555, 3856.09, 320.90, 2619.46
7281555, 3860.09, 321.00, 2619.80
7282555, 3860.04, 320.90, 2620.15
7283555, 3860.10, 320.90, 2620.49
7284555, 3860.10, 321.00, 2620.84
7285555, 3860.09, 320.80, 2621.18
7286555, 3860.07, 321.00, 2621.53
7287555, 3860.07, 321.00, 2621.87
7288555, 3856.07, 320.80, 2622.21
7289555, 3856.09, 320.80, 2622.56
7290555, 3856.08, 320.70, 2622.90
7291555, 3856.09, 320.80, 2623.25
7292555, 3860.07, 320.80, 2623.59
7293555, 3860.09, 320.80, 2623.94
7294555, 3860.09, 320.50, 2624.28
7295555, 3856.09, 321.00, 2624.62
7296555, 3860.09, 320.40, 2624.97
7297555, 3856.10, 321.10, 2625.31
7298555, 3860.07, 320.90, 2625.66
7299555, 3856.07, 320.90, 2626.00
7300555, 3856.08, 320.90, 2626.34
7301555, 3856.08, 320.80, 2626.69
7302555, 3856.08, 321.00, 2627.03
7303555, 3856.07, 320.70, 2627.38
7304555, 3856.10, 320.80, 2627.72
7305555, 3860.08, 320.80, 2628.07
7306555, 3856.09, 320.80, 2628.41
7307555, 3856.07, 320.50, 2628.75
7308555, 3856.07, 320.80, 2629.10
7309555, 3856.10, 320.80, 2629.44
7310555, 3860.08, 320.70, 2629.79
7311555, 3856.07, 320.80, 2630.13
7312555, 3856.07, 320.80, 2630.48
7313555, 3856.09, 320.70, 2630.82
7314555, 3856.07, 320.80, 2631.16
7315555, 3856.07, 320.80, 2631.51
7316555, 3856.05, 320.80, 2631.85
7317555, 3856.08, 320.60, 2632.20
7318555, 3856.05, 320.80, 2632.54
7319555, 3856.07, 320.70, 2632.89
7320555, 3856.08, 320.90, 2633.23
7321555, 3856.10, 320.60, 2633.57
7322555, 3856.05, 320.80, 2633.92
7323555, 3856.11, 321.00, 2634.26
7324555, 3860.08, 320.90, 2634.61
7325555, 3856.08, 320.60, 2634.95
7326555, 3856.07, 320.70, 2635.30
7327555, 3856.09, 320.90, 2635.64
7328555, 3856.06, 320.80, 2635.98
7329555, 3856.05, 320.90, 2636.33
7330555, 3856.06, 320.80, 2636.67
7331555, 3860.07, 320.80, 2637.02
7332555, 3856.07, 320.80, 2637.36
7333555, 3860.08, 320.90, 2637.70
7334555, 3856.07, 320.70, 2638.05
7335555, 3856.09, 321.00, 2638.39
7336555, 3856.07, 320.80, 2638.74
7337555, 3856.11, 320.80, 2639.08
7338555, 3856.10, 320.90, 2639.43
7339555, 3856.08, 320.70, 2639.77
7340555, 3856.11, 320.50, 2640.11
7341555, 3856.08, 320.70, 2640.46
7342555, 3852.09, 320.90, 2640.80
7343555, 3856.08, 320.70, 2641.15
7344555, 3856.08, 320.80, 2641.49
7345555, 3856.07, 320.80, 2641.84
7346555, 3856.08, 320.70, 2642.18
7347555, 3856.07, 320.90, 2642.52
7348555, 3856.10, 320.50, 2642.87
7349555, 3856.07, 321.00, 2643.21
7350555, 3856.08, 320.70, 2643.56
7351555, 3856.07, 320.70, 2643.90
7352555, 3856.07, 320.70, 2644.25
7353555, 3856.08, 320.50, 2644.59
7354555, 3856.07, 320.70, 2644.93
7355555, 3856.07, 320.80, 2645.28
7356555, 3856.08, 320.80, 2645.62
7357555, 3856.08, 320.80, 2645.97
7358555, 3856.07, 320.50, 2646.31
7359555, 3856.08, 320.70, 2646.65
7360555, 3852.08, 320.80, 2647.00
7361555, 3856.07, 320.60, 2647.34
7362555, 3852.08, 320.70, 2647.69
7363555, 3856.09, 320.80, 2648.03
7364555, 3856.07, 320.90, 2648.38
7365555, 3856.09, 320.90, 2648.72
7366555, 3852.08, 320.70, 2649.06
7367555, 3856.09, 320.80, 2649.41
7368555, 3856.07, 321.10, 2649.75
7369555, 3856.05, 320.80, 2650.10
7370555, 3852.08, 320.80, 2650.44
7371555, 3856.07, 320.50, 2650.79
7372555, 3856.09, 320.70, 2651.13
7373555, 3856.07, 320.90, 2651.47
7374555, 3856.07, 320.80, 2651.82
7375555, 3856.07, 320.90, 2652.16
7376555, 3856.10, 320.80, 2652.51
7377555, 3856.07, 320.90, 2652.85
7378555, 3856.05, 320.70, 2653.19
7379555, 3856.05, 320.90, 2653.54
7380555, 3856.09, 320.80, 2653.88
7381555, 3852.06, 320.70, 2654.23
7382555, 3856.08, 320.60, 2654.57
7383555, 3852.08, 320.60, 2654.92
7384555, 3856.08, 320.60, 2655.26
7385555, 3856.08, 321.00, 2655.60
7386555, 3856.09, 320.70, 2655.95
7387555, 3856.08, 320.50, 2656.29
7388555, 3856.07, 320.90, 2656.64
7389555, 3856.05, 320.70, 2656.98
7390555, 3856.07, 320.60, 2657.33
7391555, 3856.07, 320.60, 2657.67
7392555, 3856.10, 320.80, 2658.01
7393555, 3856.07, 320.50, 2658.36
7394555, 3852.08, 320.80, 2658.70
7395555, 3856.03, 320.60, 2659.05
7396555, 3856.07, 320.60, 2659.39
7397555, 3856.09, 320.70, 2659.73
7398555, 3856.08, 320.90, 2660.08
7399555, 3852.08, 320.40, 2660.42
7400555, 3856.07, 320.80, 2660.77
7401555, 3856.09, 320.50, 2661.11
7402555, 3852.07, 320.90, 2661.46
7403555, 3856.09, 320.40, 2661.80
7404555, 3852.07, 320.60, 2662.14
7405555, 3856.10, 320.90, 2662.49
7406555, 3856.05, 320.90, 2662.83
7407555, 3856.05, 320.60, 2663.18
7408555, 3856.08, 320.70, 2663.52
7409555, 3852.05, 321.00, 2663.86
7410555, 3856.08, 320.80, 2664.21
7411555, 3856.09, 320.30, 2664.55
7412555, 3856.09, 320.70, 2664.90
7413555, 3856.07, 320.60, 2665.24
7414555, 3852.08, 320.70, 2665.58
7415555, 3852.07, 320.90, 2665.93
7416555, 3852.07, 320.80, 2666.27
7417555, 3856.07, 320.40, 2666.61
7418555, 3852.05, 320.40, 2666.96
7419555, 3852.07, 320.40, 2667.30
7420555, 3856.05, 320.50, 2667.65
7421555, 3856.04, 320.80, 2667.99
7422555, 3856.07, 320.60, 2668.33
7423555, 3852.07, 320.50, 2668.68
7424555, 3856.09, 320.70, 2669.02
7425555, 3852.04, 320.80, 2669.37
7426555, 3856.06, 320.70, 2669.71
7427555, 3852.08, 320.70, 2670.05
7428555, 3852.04, 320.70, 2670.40
7429555, 3852.07, 320.70, 2670.74
7430555, 3852.05, 320.70, 2671.09
7431555, 3856.05, 320.60, 2671.43
7432555, 3852.07, 320.70, 2671.77
7433555, 3856.04, 320.50, 2672.12
7434555, 3856.05, 320.50, 2672.46
7435555, 3856.06, 320.80, 2672.81
7436555, 3852.08, 320.50, 2673.15
7437555, 3852.09, 320.70, 2673.49
7438555, 3856.07, 320.60, 2673.84
7439555, 3852.06, 320.70, 2674.18
7440555, 3852.07, 320.80, 2674.52
7441555, 3852.07, 320.60, 2674.87
7442555, 3852.05, 320.80, 2675.21
7443555, 3852.04, 320.50, 2675.56
7444555, 3852.04, 320.50, 2675.90
7445555, 3852.04, 320.80, 2676.24
7446555, 3852.04, 320.50, 2676.59
7447555, 3856.06, 320.50, 2676.93
7448555, 3852.06, 320.50, 2677.27
7449555, 3852.05, 320.60, 2677.62
7450555, 3852.06, 320.70, 2677.96
7451555, 3852.05, 320.60, 2678.31
7452555, 3856.05, 320.80, 2678.65
7453555, 3852.07, 320.40, 2678.99
7454555, 3852.07, 320.50, 2679.34
7455555, 3856.07, 320.40, 2679.68
7456555, 3852.07, 320.70, 2680.02
7457555, 3852.07, 320.40, 2680.37
7458555, 3856.07, 320.70, 2680.71
7459555, 3852.07, 320.70, 2681.05
7460555, 3852.05, 320.60, 2681.40
7461555, 3856.05, 320.30, 2681.74
7462555, 3852.07, 320.70, 2682.08
7463555, 3852.04, 320.60, 2682.43
7464555, 3856.05, 320.50, 2682.77
7465555, 3852.03, 320.50, 2683.11
7466555, 3852.05, 320.50, 2683.46
7467555, 3852.05, 320.80, 2683.80
7468555, 3852.04, 320.40, 2684.14
7469555, 3852.05, 320.60, 2684.49
7470555, 3852.08, 320.70, 2684.83
7471555, 3856.08, 320.70, 2685.17
7472555, 3852.07, 320.70, 2685.52
7473555, 3852.06, 320.50, 2685.86
7474555, 3852.05, 320.70, 2686.20
7475555, 3852.07, 320.50, 2686.55
7476555, 3852.07, 320.60, 2686.89
7477555, 3856.05, 320.40, 2687.23
7478555, 3852.04, 320.70, 2687.58
7479555, 3852.07, 320.50, 2687.92
7480555, 3852.06, 320.60, 2688.27
7481555, 3852.07, 320.70, 2688.61
7482555, 3852.04, 320.40, 2688.95
7483555, 3852.07, 320.70, 2689.29
7484555, 3852.05, 320.70, 2689.64
7485555, 3852.07, 320.40, 2689.98
7486555, 3852.05, 320.50, 2690.32
7487555, 3856.05, 320.50, 2690.67
7488555, 3852.05, 320.40, 2691.01
7489555, 3852.05, 320.40, 2691.35
7490555, 3852.08, 320.70, 2691.69
7491555, 3852.05, 320.60, 2692.04
7492555, 3852.05, 320.80, 2692.38
7493555, 3856.05, 320.40, 2692.72
7494555, 3852.05, 320.60, 2693.07
7495555, 3852.04, 320.70, 2693.41
7496555, 3852.04, 320.60, 2693.75
7497555, 3852.04, 320.60, 2694.10
7498555, 3852.05, 320.70, 2694.44
7499555, 3852.04, 320.50, 2694.78
7500555, 3852.05, 320.40, 2695.12
7501555, 3848.05, 320.40, 2695.47
7502555, 3852.05, 320.40, 2695.81
7503555, 3852.05, 320.50, 2696.15
7504555, 3848.03, 320.50, 2696.49
7505555, 3852.05, 320.50, 2696.84
7506555, 3852.05, 320.50, 2697.18
7507555, 3856.07, 320.50, 2697.52
7508555, 3852.05, 320.70, 2697.86
7509555, 3852.07, 320.60, 2698.21
7510555, 3852.04, 320.70, 2698.55
7511555, 3852.05, 320.70, 2698.89
7512555, 3852.08, 320.40, 2699.24
7513555, 3852.05, 320.30, 2699.58
7514555, 3852.05, 320.40, 2699.92
7515555, 3852.04, 320.50, 2700.26
7516555, 3848.04, 320.50, 2700.61
7517555, 3852.05, 320.60, 2700.95
7518555, 3852.06, 320.40, 2701.29
7519555, 3852.05, 320.40, 2701.63
7520555, 3852.06, 320.40, 2701.98
7521555, 3852.07, 320.50, 2702.32
7522555, 3852.04, 320.50, 2702.66
7523555, 3852.08, 320.70, 2703.01
7524555, 3852.07, 320.50, 2703.35
7525555, 3852.04, 320.50, 2703.69
7526555, 3852.06, 320.70, 2704.03
7527555, 3852.05, 320.50, 2704.37
7528555, 3848.04, 320.60, 2704.72
7529555, 3852.05, 320.30, 2705.06
7530555, 3852.04, 320.40, 2705.40
7531555, 3848.05, 320.50, 2705.74
7532555, 3852.03, 320.90, 2706.09
7533555, 3852.04, 320.80, 2706.43
7534555, 3852.04, 320.40, 2706.77
7535555, 3852.02, 320.30, 2707.11
7536555, 3852.03, 320.30, 2707.45
7537555, 3852.07, 320.30, 2707.80
7538555, 3852.07, 320.30, 2708.14
7539555, 3852.05, 320.40, 2708.48
7540555, 3852.06, 320.40, 2708.82
7541555, 3852.05, 320.70, 2709.17
7542555, 3852.04, 320.40, 2709.51
7543555, 3852.03, 320.60, 2709.85
7544555, 3852.02, 320.30, 2710.19
7545555, 3848.03, 320.60, 2710.54
7546555, 3848.05, 320.50, 2710.88
7547555, 3848.04, 320.70, 2711.22
7548555, 3852.02, 320.40, 2711.56
7549555, 3848.02, 320.30, 2711.90
7550555, 3852.02, 320.40, 2712.25
7551555, 3852.03, 320.40, 2712.59
7552555, 3852.07, 320.50, 2712.93
7553555, 3848.07, 320.20, 2713.27
7554555, 3852.06, 320.40, 2713.61
7555555, 3852.03, 320.30, 2713.96
7556555, 3852.04, 320.40, 2714.30
7557555, 3852.05, 320.30, 2714.64
7558555, 3848.05, 320.10, 2714.98
7559555, 3848.04, 320.50, 2715.32
7560555, 3848.05, 320.50, 2715.67
7561555, 3852.03, 320.70, 2716.01
7562555, 3848.03, 320.60, 2716.35
7563555, 3848.05, 320.40, 2716.69
7564555, 3848.04, 320.80, 2717.04
7565555, 3848.03, 320.40, 2717.38
7566555, 3848.03, 320.40, 2717.72
7567555, 3848.06, 320.30, 2718.06
7568555, 3848.04, 320.50, 2718.40
7569555, 3848.04, 320.70, 2718.75
7570555, 3852.03, 320.50, 2719.09
7571555, 3848.02, 320.50, 2719.43
7572555, 3848.03, 320.50, 2719.77
7573555, 3848.05, 320.30, 2720.11
7574555, 3848.04, 320.40, 2720.46
7575555, 3848.06, 320.20, 2720.80
7576555, 3852.03, 320.70, 2721.14
7577555, 3848.04, 320.30, 2721.48
7578555, 3848.04, 320.30, 2721.83
7579555, 3848.06, 320.40, 2722.17
7580555, 3852.03, 320.30, 2722.51
7581555, 3852.04, 320.40, 2722.85
7582555, 3852.03, 320.30, 2723.19
7583555, 3848.04, 320.30, 2723.53
7584555, 3848.03, 320.60, 2723.88
7585555, 3848.05, 320.50, 2724.22
7586555, 3852.07, 320.70, 2724.56
7587555, 3852.05, 320.40, 2724.90
7588555, 3852.04, 320.70, 2725.24
7589555, 3848.05, 320.60, 2725.59
7590555, 3852.05, 320.50, 2725.93
7591555, 3848.08, 320.60, 2726.27
7592555, 3848.05, 320.40, 2726.61
7593555, 3848.04, 320.70, 2726.95
7594555, 3848.05, 320.30, 2727.30
7595555, 3848.03, 320.10, 2727.64
7596555, 3848.04, 320.20, 2727.98
7597555, 3848.05, 320.50, 2728.32
7598555, 3852.02, 320.10, 2728.66
7599555, 3852.02, 320.30, 2729.01
7600555, 3848.05, 320.50, 2729.35
7601555, 3848.04, 320.40, 2729.69
7602555, 3848.05, 320.20, 2730.03
7603555, 3848.03, 320.30, 2730.37
7604555, 3852.03, 320.50, 2730.71
7605555, 3848.04, 320.60, 2731.06
7606555, 3852.06, 320.40, 2731.40
7607555, 3848.03, 320.20, 2731.74
7608555, 3848.03, 320.40, 2732.08
7609555, 3848.04, 320.30, 2732.42
7610555, 3848.04, 320.40, 2732.77
7611555, 3848.03, 320.50, 2733.11
7612555, 3848.03, 320.50, 2733.45
7613555, 3848.03, 320.50, 2733.79
7614555, 3852.03, 320.50, 2734.13
7615555, 3852.03, 320.40, 2734.47
7616555, 3848.03, 320.30, 2734.82
7617555, 3848.03, 320.40, 2735.16
7618555, 3852.03, 320.30, 2735.50
7619555, 3848.03, 320.30, 2735.84
7620555, 3848.05, 320.30, 2736.18
7621555, 3848.04, 320.30, 2736.53
7622555, 3844.05, 320.40, 2736.87
7623555, 3848.03, 320.20, 2737.21
7624555, 3852.05, 320.30, 2737.55
7625555, 3848.03, 320.20, 2737.89
7626555, 3848.02, 320.30, 2738.23
7627555, 3848.04, 320.40, 2738.58
7628555, 3848.07, 320.50, 2738.92
7629555, 3848.02, 320.40, 2739.26
7630555, 3848.05, 320.20, 2739.60
7631555, 3848.03, 320.60, 2739.94
7632555, 3848.04, 320.40, 2740.29
7633555, 3848.06, 320.40, 2740.63
7634555, 3848.03, 320.30, 2740.97
7635555, 3848.03, 320.40, 2741.31
7636555, 3848.04, 320.30, 2741.65
7637555, 3852.05, 320.50, 2741.99
7638555, 3848.03, 320.20, 2742.34
7639555, 3848.03, 320.40, 2742.68
7640555, 3848.03, 320.40, 2743.02
7641555, 3848.04, 320.50, 2743.36
7642555, 3848.04, 320.40, 2743.70
7643555, 3848.03, 320.50, 2744.05
7644555, 3848.01, 320.40, 2744.39
7645555, 3848.05, 320.30, 2744.73
7646555, 3848.04, 320.40, 2745.07
7647555, 3848.03, 320.40, 2745.41
7648555, 3848.05, 320.40, 2745.75
7649555, 3848.03, 320.50, 2746.10
7650555, 3848.04, 320.10, 2746.44
7651555, 3848.04, 320.40, 2746.78
7652555, 3848.03, 320.20, 2747.12
7653555, 3848.00, 320.40, 2747.46
7654555, 3848.02, 320.40, 2747.81
7655555, 3848.02, 320.30, 2748.15
7656555, 3848.03, 320.20, 2748.49
7657555, 3848.03, 320.50, 2748.83
7658555, 3848.04, 320.20, 2749.17
7659555, 3844.04, 320.30, 2749.51
7660555, 3852.02, 320.20, 2749.86
7661555, 3848.03, 320.40, 2750.20
7662555, 3848.04, 320.70, 2750.54
7663555, 3848.02, 320.30, 2750.88
7664555, 3848.04, 320.20, 2751.22
7665555, 3848.02, 320.30, 2751.57
7666555, 3844.01, 320.30, 2751.91
7667555, 3848.02, 320.40, 2752.25
7668555, 3848.03, 320.40, 2752.59
7669555, 3848.03, 320.50, 2752.93
7670555, 3848.02, 320.50, 2753.27
7671555, 3848.04, 320.20, 2753.62
7672555, 3848.03, 320.20, 2753.96
7673555, 3848.01, 320.30, 2754.30
7674555, 3848.02, 320.30, 2754.64
7675555, 3848.03, 320.40, 2754.98
7676555, 3848.02, 320.40, 2755.32
7677555, 3844.02, 320.20, 2755.67
7678555, 3848.05, 320.40, 2756.01
7679555, 3844.02, 320.30, 2756.35
7680555, 3848.03, 320.70, 2756.69
7681555, 3844.04, 320.30, 2757.03
7682555, 3848.05, 320.30, 2757.38
7683555, 3848.04, 320.10, 2757.72
7684555, 3848.03, 320.30, 2758.06
7685555, 3848.04, 320.30, 2758.40
7686555, 3848.02, 320.30, 2758.74
7687555, 3848.04, 320.40, 2759.08
7688555, 3848.03, 320.30, 2759.43
7689555, 3848.02, 320.30, 2759.77
7690555, 3848.03, 320.20, 2760.11
7691555, 3844.03, 320.40, 2760.45
7692555, 3848.02, 320.20, 2760.79
7693555, 3848.02, 320.40, 2761.14
7694555, 3848.02, 320.10, 2761.48
7695555, 3848.03, 320.20, 2761.82
7696555, 3848.02, 320.50, 2762.16
7697555, 3844.02, 320.20, 2762.50
7698555, 3848.02, 320.30, 2762.84
7699555, 3848.02, 320.40, 2763.19
7700555, 3848.04, 320.10, 2763.53
7701555, 3848.01, 320.20, 2763.87
7702555, 3844.02, 320.40, 2764.21
7703555, 3844.01, 320.40, 2764.55
7704555, 3848.04, 320.30, 2764.90
7705555, 3844.02, 320.10, 2765.24
7706555, 3844.03, 320.30, 2765.58
7707555, 3848.02, 320.40, 2765.92
7708555, 3844.04, 320.50, 2766.26
7709555, 3848.03, 320.10, 2766.60
7710555, 3848.01, 320.20, 2766.95
7711555, 3844.02, 320.20, 2767.29
7712555, 3848.03, 320.40, 2767.63
7713555, 3844.04, 320.30, 2767.97
7714555, 3844.02, 320.30, 2768.31
7715555, 3844.03, 320.00, 2768.65
7716555, 3848.06, 320.10, 2769.00
7717555, 3848.01, 320.30, 2769.34
7718555, 3848.03, 320.30, 2769.68
7719555, 3848.02, 320.30, 2770.02
7720555, 3844.05, 320.20, 2770.36
7721555, 3848.05, 320.30, 2770.71
7722555, 3844.01, 320.20, 2771.05
7723555, 3848.02, 320.50, 2771.39
7724555, 3848.03, 320.40, 2771.73
7725555, 3844.02, 320.20, 2772.07
7726555, 3848.02, 320.20, 2772.41
7727555, 3844.02, 320.10, 2772.76
7728555, 3848.05, 320.00, 2773.10
7729555, 3844.03, 320.30, 2773.44
7730555, 3844.03, 320.10, 2773.78
7731555, 3840.04, 320.20, 2774.12
7732555, 3844.01, 320.30, 2774.47
7733555, 3848.03, 320.20, 2774.81
7734555, 3844.02, 320.40, 2775.15
7735555, 3844.02, 320.10, 2775.49
7736555, 3848.02, 320.20, 2775.83
7737555, 3844.01, 320.30, 2776.17
7738555, 3848.03, 320.30, 2776.52
7739555, 3844.02, 320.30, 2776.86
7740555, 3844.02, 320.40, 2777.20
7741555, 3848.03, 320.30, 2777.54
7742555, 3848.01, 320.30, 2777.88
7743555, 3844.03, 320.20, 2778.23
7744555, 3848.02, 320.10, 2778.57
7745555, 3848.05, 320.30, 2778.91
7746555, 3844.01, 320.30, 2779.25
7747555, 3844.02, 320.30, 2779.59
7748555, 3844.02, 320.40, 2779.93
7749555, 3844.03, 320.00, 2780.28
7750555, 3848.03, 320.10, 2780.62
7751555, 3844.02, 320.30, 2780.96
7752555, 3848.01, 320.40, 2781.30
7753555, 3844.01, 320.20, 2781.64
7754555, 3844.02, 320.20, 2781.98
7755555, 3844.02, 320.20, 2782.33
7756555, 3844.03, 320.30, 2782.67
7757555, 3844.02, 320.20, 2783.01
7758555, 3844.02, 320.30, 2783.35
7759555, 3844.02, 320.20, 2783.69
7760555, 3844.02, 320.10, 2784.04
7761555, 3844.01, 320.10, 2784.38
7762555, 3844.01, 320.40, 2784.72
7763555, 3844.01, 320.40, 2785.06
7764555, 3844.01, 320.20, 2785.40
7765555, 3844.01, 320.00, 2785.74
7766555, 3848.03, 320.00, 2786.09
7767555, 3844.02, 320.10, 2786.43
7768555, 3844.02, 320.20, 2786.77
7769555, 3844.03, 320.30, 2787.11
7770555, 3844.02, 320.20, 2787.45
7771555, 3844.04, 320.20, 2787.80
7772555, 3844.03, 320.10, 2788.14
7773555, 3844.00, 320.40, 2788.48
7774555, 3848.02, 320.20, 2788.82
7775555, 3844.04, 320.20, 2789.16
7776555, 3844.01, 320.20, 2789.50
7777555, 3844.02, 320.30, 2789.85
7778555, 3844.03, 320.20, 2790.19
7779555, 3844.03, 320.00, 2790.53
7780555, 3844.01, 320.10, 2790.87
7781555, 3844.02, 320.10, 2791.21
7782555, 3848.03, 320.20, 2791.56
7783555, 3844.05, 320.00, 2791.90
7784555, 3844.02, 320.00, 2792.24
7785555, 3844.02, 320.20, 2792.58
7786555, 3844.01, 320.00, 2792.92
7787555, 3844.02, 319.90, 2793.26
7788555, 3844.00, 320.10, 2793.61
